id;date;advertiser;client;affiliate;tags_id;stats_countrycode;stats_model;name;link;status
2589;2021-09-23 14:00:11;CarrÃ© Blanc;REACTIVPUB/ R-ADVERTISING;Julien Aguillon;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";Ma Tendances Shopping;https://clk.tradedoubler.com/click?p=280695&a=3052614&g=25082850&url=https://www.carreblanc.com/french-days.html?utm_source=r-advertising&utm_medium=Emailing&utm_campaign=210924-french-days;success
2590;2021-09-23 14:01:01;Welmo;Kontiki media;Hasina Millet;30;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""5""}]";Le Petit Finaud;http://clk.tradedoubler.com/click?p=310492&a=3218141&g=25065606&epi=&url=#;success
2591;2021-09-23 14:01:36;Eminence;ADVERTISE ME;Marjorie Dien;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";Une Proposition;https://stats.digitalmetric.fr/stclk/405d8766461985ee8b646309096eb5b6/q8t/195256/1?;success
2592;2021-09-23 14:03:54;CarrÃ© Blanc;REACTIVPUB/ R-ADVERTISING;Julien Aguillon;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";L'Agenda des Ventes PrivÃ©es (COM);https://clk.tradedoubler.com/click?p=280695&a=2885931&g=25082850&url=https://www.carreblanc.com/french-days.html?utm_source=r-advertising&utm_medium=Emailing&utm_campaign=210924-french-days;success
2593;2021-09-23 14:07:32;Abrisud;Digitalisme;Antoine;5;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""7""}]";Alerte Bons Plans;https://clk.tradedoubler.com/click?p=319453&a=3238953&g=25067460&url=http://dgtlsm.fr/abrisud/?lname=[lname]&fname=[fname]&email=[email];success
2594;2021-09-23 14:11:57;Dr Pierre Ricaud;MEDIANOE;Arnaud Montaine;3;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0.9""}]";L'Agenda des Ventes PrivÃ©es (COM);https://welcome-email.com/ricaud/fr/?page=send&email=[email]&civ=[CIV]&prenom=[PRENOM]&nom=[NOM]&op=&prov=lagendadesventesprivees&cid=698&aid=8779&vid=10637&trid=;error
2595;2021-09-23 14:15:01;Le petit lunetier;Words7Media;Sara Neto;7;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1.5""}]";Le Petit Finaud;http://words7media.go2cloud.org/aff_c?offer_id=748&aff_id=1064&file_id=792&aff_sub=lepetitfinaud&email=[email];success
2596;2021-09-23 14:18:03;Becquet;Avent Media;Matthieu;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.20""}]";Corner promo (FR);https://clk.tradedoubler.com/click?p=306289&a=2789196&g=25083200&epi=KTK36&url=https://www.becquet.fr/becquet/index.jsp?utm_source=AM&utm_medium=emailing&utm_term=2744&utm_content=email&utm_campaign=french_days_AH21&codesrc=2744;success
2597;2021-09-23 14:18:31;Viajes El Corte InglÃ©s;ADGO (Media) SL;Anna;20;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";Daily-Promos (NET);https://clk.tradedoubler.com/click?p=305169&a=3235064&g=25068798&url=https://seguros.elcorteingles.es/landings/mail-salud/?Campaingtype_cess__c&source_type__c=email&campaign__c=madg&Source_cess__c=salud&utm_source=salud&utm_medium=email&utm_campaign=email-agencia-madg-salud-01092021&utm_content=salud;error
2598;2021-09-23 14:19:54;Viajes El Corte InglÃ©s;ADGO (Media) SL;Anna;20;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";Rebaja Del DÃ­a;https://clk.tradedoubler.com/click?p=305169&a=3235066&g=25068798&url=https://seguros.elcorteingles.es/landings/mail-salud/?Campaingtype_cess__c&source_type__c=email&campaign__c=madg&Source_cess__c=salud&utm_source=salud&utm_medium=email&utm_campaign=email-agencia-madg-salud-01092021&utm_content=salud;error
2599;2021-09-23 14:20:48;Viajes El Corte InglÃ©s;ADGO (Media) SL;Anna;20;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""4""}]";Offeralis;https://clk.tradedoubler.com/click?p=305169&a=3235067&g=25068798&url=https://seguros.elcorteingles.es/landings/mail-salud/?Campaingtype_cess__c&source_type__c=email&campaign__c=madg&Source_cess__c=salud&utm_source=salud&utm_medium=email&utm_campaign=email-agencia-madg-salud-01092021&utm_content=salud;error
2600;2021-09-23 14:22:33;MAAF;TimeOne;Antoine Lefevre;2;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Avis de Bons Plans (MINDBAZZ);https://ducs04mqdp4yn.cloudfront.net/clic.php?promoid=231296&progid=5285&partid=53483&to_shootid=19498&url=https%3A%2F%2Fad.doubleclick.net%2Fddm%2Ftrackclk%2FN5615.3217927TIMEONE%2FB25167101.312852273%3Bdc_trk_aid%3D505342208%3Bdc_trk_cid%3D144121536%3Bdc_lat%3D%3Bdc_rdid%3D%3Btag_for_child_directed_treatment%3D%3Btfua%3D%3Bltd%3D;success
2601;2021-09-23 14:22:42;Eminence;ADVERTISE ME;Marjorie Dien;24;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";Le Guide des Economies;https://stats.digitalmetric.fr/stclk/fea854714b98c315c4fe5bf2ae83fe76/q8t/195259/1?;success
2602;2021-09-23 14:26:50;Eminence;ADVERTISE ME;Marjorie Dien;24;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.20""}]";De Bon Matin;https://stats.digitalmetric.fr/stclk/7dd513b0a5f8414b96735afbb5383599/q8t/195304/1?;success
2603;2021-09-23 14:28:47;CarrÃ© Blanc;REACTIVPUB/ R-ADVERTISING;Julien Aguillon;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";L'Agenda des Ventes PrivÃ©es (COM);https://clk.tradedoubler.com/click?p=280695&a=2885931&g=25082850&url=https://www.carreblanc.com/french-days.html?utm_source=r-advertising&utm_medium=Emailing&utm_campaign=210924-french-days;success
2604;2021-09-23 14:30:14;Eminence;ADVERTISE ME;Marjorie Dien;24;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";La Gazette des Bons Plans;https://stats.digitalmetric.fr/stclk/6a8ca31ee66437653d965177b7880d16/q8t/195258/1?;success
2605;2021-09-23 14:30:25;Better Driving Community;EFFILIATION - EFFINITY;DaphnÃ©e ChÃ©neaux;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""3.2""}]";Reducs Weekend;https://track.effimailing23.com/servlet/effi.redir?id_compteur=22670455&url=%230.1_;error
2606;2021-09-23 14:31:06;Allopneus;REACTIVPUB/ R-ADVERTISING;Oualid;2;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.26""}]";Vos Reducs ;https://clk.tradedoubler.com/click?p=321529&a=3050780&g=25069472&url=https://www.allopneus.com/?utm_source=rAdvertising&utm_medium=email&utm_campaign=allomontagne&utm_content=3050780;error
2607;2021-09-23 14:31:11;Docteur Pierre Ricaud;MEDIANOE;Arnaud Montaine;3;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""0.9""}]";On Gagne;https://welcome-email.com/ricaud/fr/?page=send&email=[email]&civ=[gender]&prenom=[fname]&nom=[lname]&op=&prov=ongagne&cid=698&aid=10678&vid=10637&trid=;error
2608;2021-09-23 14:44:27;Emma;ADVERTISE ME;Jean Baptiste Leturque;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.35""}]";Comptoir des Reducs;https://stats.digitalmetric.fr/stclk/9ceb3914c633d74f67782f27f3a7188e/q7X/195319/2?;success
2609;2021-09-23 14:44:42;Homme privÃ©;Kontiki media;Victoria Branger;26;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1""}]";La Selection de Gedeon;http://clk.tradedoubler.com/click?p=288492&a=2856195&g=25074468&epi=&url=https://www.hommeprive.com/inscription?s=1713546405&utm_source=kontiki2&utm_medium=cpl&utm_campaign=kontiki2&email=xxxxxxxx&customer_firstname=xxxxxxxx&customer_lastname=xxxxxxxx;success
2610;2021-09-23 14:52:00;Dr Pierre Ricaud;MEDIANOE;Arnaud Montaine;5;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0.90""}]";Corner promo (FR);https://welcome-email.com/ricaud/fr/?page=send&email=[email]&civ=[gender]&prenom=[fname]&nom=[lname]&op=&prov=cornerpromo&cid=698&aid=10526&vid=10637&trid=;error
2611;2021-09-23 14:52:02;Bleu Calin;REACTIVPUB/ R-ADVERTISING;Oualid;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";Promo en Exclu;https://clk.tradedoubler.com/click?p=315811&a=2899150&g=25082084&url=https://www.bleucalin.com/?utm_source=affiliation&utm_medium=20000&utm_campaign=frenchdays;success
2612;2021-09-23 14:54:58;Torche militaire;digitalks;ThÃ©o Renzo;8;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,20""}]";Super Malin;http://ltorchemondo.digitalks-links.com/?dbo=22&o=SuperMalin&link=5413;success
2613;2021-09-23 14:55:29;Dr Pierre Ricaud;MEDIANOE;Arnaud Montaine;3;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0.90""}]";Fan de Bon Plans;https://welcome-email.com/ricaud/fr/?page=send&email=[email]&civ=[gender]&prenom=[fname]&nom=[lname]&op=&prov=fansdebonsplans&cid=698&aid=10643&vid=10637&trid=;error
2614;2021-09-23 14:56:16;L'OR ESPRESSO;Mailomedia;MÃ©lanie Royant;46;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,2""}]";Super Malin;https://mailotrackb.com/?ref=LORKON26&lf=c0135ef21199ae2c96c5dde718af431d;error
2615;2021-09-23 15:01:27;Ideal Douche;BASE&CO;Wissem;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""11""}]";Club des Reducs;https://www.placetrack.fr/pixelget/link/pid/70610/hash/ec8e0b20cd4b6d2c6b68b032310c8b59?url=https://meilleureoffre.eu/1806-ideal/html/?ci_editid=114&email=[email]&nom=[lname]&prenom=[fname]&tel=&adresse=cp=[zcode]&ville=;success
2616;2021-09-23 15:06:22;Club Premier;Roi&Co;Cristina Flores;8;Mx;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""2""}]";Offeralis;https://trust.apophilip.com/aff_c?offer_id=20807&aff_id=1938&file_id=119284;error
2617;2021-09-23 15:19:03;Thermomix;LEAD FACTORY;Victoria CHIARAMONTE;8;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""5.5""}]";Promo en Exclu;http://www.carapaca.fr/tracking/cpc.php?ids=944&idv=3487&sid=&email=[email]&nom=[lname]&prenom=[fname]&civ=[gender]&cp=[zcode]&redirect=https%3A%2F%2Flb.affilae.com%2Fr%2F%3Fp%3D60dc51b5d132754125c00ca7%26af%3D275%26ad%3D6%26lp%3Dhttps%253A%252F%252Fad.doubleclick.net%252Fddm%252Fclk%252F500221740%253B307414605%253Bm;success
2618;2021-09-23 15:30:34;Bouygues Immobilier;ADVENTURE CONSEIL;Ayoub;30;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""26""}]";Temps privileges;http://kont.adcolink.com/tracking/?type=redirectemail&i=hj0bah0ich0bdhji0chcfce0a&advc=79-107-827-13798-272524-0&avuid=[UID];success
2619;2021-09-23 15:32:29;le petit bateau;REACTIVPUB/ R-ADVERTISING;Julien;23;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.20""}]";Conso-Club;https://clk.tradedoubler.com/click?p=288579&a=3233557&g=25079110&url=https://mixco.petit-bateau.fr/mix/c3/?tcs=5377&chn=email&src=rAdvertising&cmp=ltsv&med=&pub=&crtive=&vson=&fmt=&adgrp=&cty=fr&aff_id=&aff_name=&url=https://www.petit-bateau.fr/?utm_source=rAdvertising&utm_medium=acquisition-email&utm_campaign=LTSV;error
2620;2021-09-23 15:43:57;EDF;Mailomedia;Florent Royant;9;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""10""}]";De Bon Matin;https://mailotrackb.com/?ref=EDFKON70;error
2621;2021-09-23 15:49:10;Pompe Ã  chaleur (PAC);Oceads;Yony;9;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""11""}]";Le Petit Finaud;https://0paGOjzkKY3rDXg-c.clead.xyz?o=123&a=200&k=1422&s=27897&d=298&affclickid=&civ=[gender]&nom=[lname]&prenom=[fname]&cp=[zcode]&email=[email];success
2622;2021-09-24 07:16:54;Bleu Calin;REACTIVPUB/ R-ADVERTISING;Oualid;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";Temps privileges;https://clk.tradedoubler.com/click?p=315811&a=2899138&g=25082084&url=https://www.bleucalin.com/?utm_source=affiliation&utm_medium=20000&utm_campaign=frenchdays;success
2623;2021-09-24 07:29:22;CarrÃ© Blanc;REACTIVPUB/ R-ADVERTISING;Julien;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.20""}]";L'Astucieux;https://clk.tradedoubler.com/click?p=280695&a=2899166&g=25082850&url=https://www.carreblanc.com/french-days.html?utm_source=r-advertising&utm_medium=Emailing&utm_campaign=210924-french-days;success
2624;2021-09-24 07:47:59;CarrÃ© Blanc;REACTIVPUB/ R-ADVERTISING;Julien;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.20""}]";Conso-Club;https://clk.tradedoubler.com/click?p=280695&a=3233557&g=25082850&url=https://www.carreblanc.com/french-days.html?utm_source=r-advertising&utm_medium=Emailing&utm_campaign=210924-french-days;success
2625;2021-09-24 07:49:18;CarrÃ© Blanc;REACTIVPUB/ R-ADVERTISING;Julien;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.20""}]";France Bons Plans;https://clk.tradedoubler.com/click?p=280695&a=3162870&g=25082850&url=https://www.carreblanc.com/french-days.html?utm_source=r-advertising&utm_medium=Emailing&utm_campaign=210924-french-days;success
2626;2021-09-24 07:50:18;La Mutuelle Docteur;Maxiweb;Sandrine;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""12""}]";Avis de Bons Plans (EXPERTSENDER);https://www.07glorieuse-info.com/index.php?p1=Email&cam=28&ver=53_A&crea=79&part=42&bas=136&sc=Avbpln2709;success
2627;2021-09-24 07:54:13;Selfassurance;WEEDOIT;Thibaut ANDRE;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""6""}]";Le Petit Finaud;https://mutuelle-sante.self-assurance.fr/lp/selfsante?parameters=Y2FtcGFnbmU9TGUgUGV0aXQgRmluYXVkX1NlbGZhc3N1cmFuY2Ugc2FudGUgMjAxOCB2Mi5SZW5hdWRfVmlzdWVsMjA=;success
2628;2021-09-24 08:00:45;Fiat;Avent Media;Nathan;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""25""}]";L'Astucieux;https://clk.tradedoubler.com/click?p=281790&a=2789196&g=25082194&epi=KTK58;success
2629;2021-09-24 08:10:04;Fiat;Avent Media;Nathan;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""25""}]";France Bons Plans;https://clk.tradedoubler.com/click?p=281790&a=2789196&g=25082194&epi=KTK39;success
2630;2021-09-24 08:12:05;Top Tarjetas;Roi&Co;Paulina Poplawska;25;Mx;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""0.7""}]";Offeralis;https://trust.roiandco.com/aff_c?offer_id=20811&aff_id=1938&source=offeralisMX2609&file_id=119293;success
2631;2021-09-24 08:15:57;Code 41;Roi&Co;Paulina Poplawska;15;DE;"[{""modelid"":null,""modelname"":"""",""payout"":""1.5""}]";Daily-Promos (NET);https://trust.roiandco.com/aff_c?offer_id=20782&aff_id=1938&source=dailypromoDE2509&file_id=119109;error
2632;2021-09-24 08:19:50;Placement Facile;ADVENTURE CONSEIL;Ayoub;6;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";La Pepite du Net;http://kont.adcolink.com/tracking/?type=redirectemail&i=gje0bah0ecia0bdjed0chcjab0a&advc=694-107-4280-13943-272901-0&avuid=[UID];success
2633;2021-09-24 08:21:03;Placement Facile;ADVENTURE CONSEIL;Ayoub;6;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""""}]";La Pepite du Net;http://kont.adcolink.com/tracking/?type=redirectemail&i=gje0bah0ecia0bdjed0chcjab0a&advc=694-107-4280-13943-272901-0&avuid=[UID];success
2634;2021-09-24 08:38:48;Vendez votre voiture;Maxiweb;Thibaut;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""2""}]";Idee Maline;https://www.vsav.fr/valeur/m6/?utm_source=EMA&utm_medium=email&utm_campaign=0&ema=FR_1&JID=FR_EMA_1_812_5112595_1_0_0;success
2635;2021-09-24 08:40:13;Les girandiÃ¨res;ADVENTURE CONSEIL;Ayoub;30;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""45""}]";Conso-Club;http://kont.adcolink.com/tracking/?type=redirectemail&i=bhg0bah0fdej0beaad0chdhih0a&advc=176-107-5349-14003-273787-0&avuid=[UID];error
2636;2021-09-24 08:44:02;Snoring Control;ADV Central ( Mail&Friends);Salvatore Zingone;8;It;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1""}]";Offeralis;https://mailandfriends.go2cloud.org/aff_c?offer_id=319&aff_id=1114&url_id=&source=offeralisIT2509;success
2637;2021-09-24 08:45:39;Les girandiÃ¨res;ADVENTURE CONSEIL;Ayoub;30;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""45""}]";France Bons Plans;http://kont.adcolink.com/tracking/?type=redirectemail&i=bhg0bah0eibf0beaad0chdhig0a&advc=176-107-4815-14003-273786-0&avuid=[UID];error
2638;2021-09-24 08:46:33;Info Containers;COM&CLICK;Manon;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""14""}]";Clic et Astuce;https://www.mobandclick.com/scripts/click.php?a_aid=5363986114fd5&a_bid=99ugcyd3&chan=2w3hs9yv;error
2639;2021-09-24 08:48:20;Info Containers;COM&CLICK;Manon;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""14""}]";Les DÃ©nicheurs du net;https://www.mobandclick.com/scripts/click.php?a_aid=5363986114fd5&a_bid=99ugcyd3&chan=160wpiq3;error
2640;2021-09-24 08:51:40;Les girandiÃ¨res;ADVENTURE CONSEIL;Ayoub;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""45""}]";Les DÃ©nicheurs du net;http://kont.adcolink.com/tracking/?type=redirectemail&i=bhg0bah0edbd0beaad0chdhie0a&advc=176-107-4313-14003-273784-0&avuid=[UID];error
2641;2021-09-24 08:53:09;La mutuelle docteur;Maxiweb;Sandrine;20;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""12""}]";Les DÃ©nicheurs du net;https://www.07glorieuse-info.com/index.php?p1=Email&cam=28&ver=53_A&crea=79&part=42&bas=155&sc=Ldcdnt2509;success
2642;2021-09-24 08:55:12;Dr Pierre Ricaud;MEDIANOE;Arnaud Montaine;3;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0,9""}]";Les DÃ©nicheurs du net;https://welcome-email.com/ricaud/fr/?page=send&email=[email]&civ=[gender]&prenom=[fname]&nom=[lname]&op=&prov=lesdenicheursdunet&cid=698&aid=10129&vid=10637&trid=;error
2643;2021-09-24 08:55:54;test;Online Activity;Dena Rijpsma;22;BE;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""5.5""}]";Voor Deelpakkers;http://annemein.nl/ZnEYTYlhMDAfZtlKRw;error
2644;2021-09-24 08:58:51;Assur emprunt;WEEDOIT;Manon Ernould;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""15""}]";France Bons Plans;https://assur-emprunt.fr/v2/?id=Y2FtcGFnbmU9Qm9ucyBQbGFuc19Bc3N1ciBlbXBydW50X1Zpc3VlbDQ=;success
2645;2021-09-24 08:59:04;test ;Online Activity;Dena Rijpsma;9;BE;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""16""}]";Voor Deelpakkers;http://annemein.nl/7oGdTkPOH369sXtMna5;error
2646;2021-09-24 09:02:00;Coastguard;Acquirely;Hayden Brown;57;NZL;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""10""}]";Daily-Promos (NET);http://tracking.gopsjump.com.au/aff_c?offer_id=6715&aff_id=8171&source=dailypromoNZ2509&file_id=49964&url_id=25983;error
2647;2021-09-24 09:05:19;Loterie nationale;Online Activity;Dena Rijpsma;57;NL;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""10""}]";Voor Deelpakkers;http://annemein.nl/g927IlZaSxlLuvtyxay;error
2648;2021-09-24 09:08:01;Verisure;Online Activity;Dena Rijpsma;53;NL;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""17.5""}]";Voor Deelpakkers;http://annemein.nl/pojMTrerfRvyS0tdRQp;error
2649;2021-09-24 09:15:44;test ;Online Activity;Dena Rijpsma;9;BE;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""16""}]";Voor Deelpakkers;http://annemein.nl/edaRH0v6fKjPcYtlay5;error
2650;2021-09-24 09:26:51;Puzzelbrein;Online Activity;Dena Rijpsma;54;NL;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1.2""}]";Voor Deelpakkers;http://annemein.nl/G3BdUawjs0XguJtGl1k;error
2651;2021-09-24 09:27:37;DS3-Crossback;Datawork - CARDATA;Lucas;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""16""}]";Idee Maline;#;error
2652;2021-09-24 09:31:42;Usine club;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0ecia0bdjjc0chdhhb0a&avuid=[UID];success
2653;2021-09-24 09:32:35;EDF Enr;Mailomedia;MÃ©lanie Royant;9;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""10""}]";L'Astucieux;https://mailotrackb.com/?ref=EDFKON69;error
2654;2021-09-24 09:40:26;Usine club;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Les Bons Plans d'Internet;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0ejbb0bdjjc0chdhhc0a&avuid=[UID];success
2655;2021-09-24 09:41:32;Michelin - Better driving;EFFILIATION - EFFINITY;DaphnÃ©e ChÃ©neaux;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""3.20""},{""modelid"":2,""modelname"":""cpl"",""payout"":""4.80""},{""modelid"":2,""modelname"":""cpl"",""payout"":""8""}]";Fan de Bon Plans;https://track.effimailing24.com/servlet/effi.redir?id_compteur=22668278&url=https%3A%2F%2Fbetterdrivingcommunity.com%2Finscription;success
2656;2021-09-24 09:42:23;Ulys;ADVENTURE CONSEIL;Ayoub;2;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.45""}]";Temps privileges;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjf0bah0ich0bdjdi0chdiac0a&avuid=[UID];success
2657;2021-09-24 09:50:03;Ma Cave Leclerc;Local Vista;Christophe Lespilette;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Fan de Bon Plans;https://clk.tradedoubler.com/click?p=321267&a=3234016&g=25066956;error
2658;2021-09-24 09:50:40;Nexity;GA Media;Hua Tang;30;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""25""}]";Avis de Bons Plans (EXPERTSENDER);"https://clk.tradedoubler.com/click?p=321378&a=3175222&g=25071442&url=https://ad.doubleclick.net/ddm/clk/505258694;312750888;v?https://www.nexity.fr/landing-page/formulaire_emailing?id=5059&utm_source=GA_Media&utm_medium=affiliation&utm_campaign=al%20|%20cnat%20invest%20rentree%200921%20ema%20ga%20|%20emgmn109tk%20|%20ic&ctcsrc=ctc_emgmn109tk&exception=1";error
2659;2021-09-24 09:51:02;E.Leclerc Ma Cave;Local Vista;Christophe Lespilette;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";La Maison Indingo;https://clk.tradedoubler.com/click?p=321267&a=3234212&g=25066956;error
2660;2021-09-24 09:57:04;Les girandiÃ¨res;ADVENTURE CONSEIL;Ayoub;30;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""45""}]";Idee Maline;http://kont.adcolink.com/tracking/?type=redirectemail&i=bhg0bah0dajf0beaad0chdhif0a&advc=176-107-3095-14003-273785-0&avuid=[UID];error
2661;2021-09-24 09:59:13;E.Leclerc Ma Cave;Local Vista;Christophe Lespilette;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";L'astuce du jour;https://clk.tradedoubler.com/click?p=321267&a=3234213&g=25066956;error
2662;2021-09-24 10:00:32;Ma Cave Leclerc;Local Vista;Christophe Lespilette;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Corner promo (FR);https://clk.tradedoubler.com/click?p=321267&a=3234009&g=25066956;error
2663;2021-09-24 10:01:25;E.Leclerc Ma Cave;Local Vista;Christophe Lespilette;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Comptoir Shopping;https://kr.lastucedejour.eu?h=0ab7fe88ec55d87de83869bd846c709e;error
